source,target,interaction_name_2,pathway_name,pair_key,prob_mild,prob_severe,pval_mild,pval_severe,prob_delta_severe_minus_mild,severe_specific_or_enhanced
Fibro-reg NPCs,Ht-NPCs,COL4A1 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL4A1 - (ITGA10+ITGB1)|COLLAGEN,0,4.971392045774664e-7,NA,0,4.971392045774664e-7,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,PDGFA - PDGFRB,PDGF,Fibro-reg NPCs|Fibro-reg NPCs|PDGFA - PDGFRB|PDGF,0,4.861074720900069e-7,NA,0,4.861074720900069e-7,TRUE
Ht-NPCs,Hom/Reg-like NPCs,COL9A1 - (ITGA11+ITGB1),COLLAGEN,Ht-NPCs|Hom/Reg-like NPCs|COL9A1 - (ITGA11+ITGB1)|COLLAGEN,0,4.545716345108345e-7,NA,0,4.545716345108345e-7,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,JAM3 - JAM3,JAM,Fibro-reg NPCs|Fibro-reg NPCs|JAM3 - JAM3|JAM,0,4.4885884217048226e-7,NA,0,4.4885884217048226e-7,TRUE
Fibro-reg NPCs,Eff-NPCs,COL4A2 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL4A2 - (ITGA10+ITGB1)|COLLAGEN,0,4.3839895930896225e-7,NA,0,4.3839895930896225e-7,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,TGFB2 - (TGFBR1+TGFBR2),TGFb,Fibro-reg NPCs|Fibro-reg NPCs|TGFB2 - (TGFBR1+TGFBR2)|TGFb,6.563815540788234e-8,4.730898084191323e-7,0,0,4.0745165301124995e-7,TRUE
Fibro-reg NPCs,Ht-NPCs,TNFSF11 - TNFRSF11B,RANKL,Fibro-reg NPCs|Ht-NPCs|TNFSF11 - TNFRSF11B|RANKL,0,3.408351955332039e-7,NA,0,3.408351955332039e-7,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL4A2 - ADGRG6,ADGRG,Fibro-reg NPCs|Hom/Reg-like NPCs|COL4A2 - ADGRG6|ADGRG,0,3.306387001159015e-7,NA,0,3.306387001159015e-7,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,PDGFA - PDGFRA,PDGF,Fibro-reg NPCs|Hom/Reg-like NPCs|PDGFA - PDGFRA|PDGF,2.1963501560628924e-7,4.947837216340163e-7,0,0,2.7514870602772703e-7,TRUE
Fibro-reg NPCs,Eff-NPCs,COL4A1 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL4A1 - (ITGA10+ITGB1)|COLLAGEN,0,2.71029450057489e-7,NA,0,2.71029450057489e-7,TRUE
Fibro-reg NPCs,Ht-NPCs,GRN - SORT1,GRN,Fibro-reg NPCs|Ht-NPCs|GRN - SORT1|GRN,0,2.687746067060758e-7,NA,0,2.687746067060758e-7,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,COL4A1 - ADGRG6,ADGRG,Fibro-reg NPCs|Hom/Reg-like NPCs|COL4A1 - ADGRG6|ADGRG,0,2.044053338376961e-7,NA,0,2.044053338376961e-7,TRUE
Ht-NPCs,Eff-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Ht-NPCs|Eff-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,5.346051392036965e-7,7.389561497808094e-7,0,0,2.0435101057711283e-7,TRUE
Ht-NPCs,Eff-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Ht-NPCs|Eff-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,5.990027490090108e-7,7.578588694798398e-7,0,0,1.5885612047082902e-7,TRUE
Ht-NPCs,Ht-NPCs,COL9A1 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Ht-NPCs|COL9A1 - (ITGA10+ITGB1)|COLLAGEN,0,1.569434634765163e-7,NA,0,1.569434634765163e-7,TRUE
Fibro-reg NPCs,Fibro-reg NPCs,MPZL1 - MPZL1,MPZ,Fibro-reg NPCs|Fibro-reg NPCs|MPZL1 - MPZL1|MPZ,0,1.5362016841519805e-7,NA,0,1.5362016841519805e-7,TRUE
Fibro-reg NPCs,Ht-NPCs,PDGFA - PDGFRA,PDGF,Fibro-reg NPCs|Ht-NPCs|PDGFA - PDGFRA|PDGF,0,1.323704557223632e-7,NA,0,1.323704557223632e-7,TRUE
Fibro-reg NPCs,Ht-NPCs,PDGFC - PDGFRA,PDGF,Fibro-reg NPCs|Ht-NPCs|PDGFC - PDGFRA|PDGF,0,1.323582169381475e-7,NA,0,1.323582169381475e-7,TRUE
Ht-NPCs,Fibro-reg NPCs,PDGFC - PDGFRA,PDGF,Ht-NPCs|Fibro-reg NPCs|PDGFC - PDGFRA|PDGF,1.2240838812293637e-7,2.237201549428471e-7,0,0,1.0131176681991071e-7,TRUE
Eff-NPCs,Hom/Reg-like NPCs,PDGFA - PDGFRA,PDGF,Eff-NPCs|Hom/Reg-like NPCs|PDGFA - PDGFRA|PDGF,0,9.363481267124689e-8,NA,0,9.363481267124689e-8,TRUE
Eff-NPCs,Fibro-reg NPCs,PDGFA - PDGFRB,PDGF,Eff-NPCs|Fibro-reg NPCs|PDGFA - PDGFRB|PDGF,0,9.199253881306716e-8,NA,0,9.199253881306716e-8,TRUE
Ht-NPCs,Eff-NPCs,COL9A1 - (ITGA10+ITGB1),COLLAGEN,Ht-NPCs|Eff-NPCs|COL9A1 - (ITGA10+ITGB1)|COLLAGEN,0,8.562837801552435e-8,NA,0,8.562837801552435e-8,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,TGFB2 - (TGFBR1+TGFBR2),TGFb,Fibro-reg NPCs|Hom/Reg-like NPCs|TGFB2 - (TGFBR1+TGFBR2)|TGFb,1.6584289448038534e-7,2.3311565784207532e-7,0,0,6.727276336168999e-8,TRUE
Ht-NPCs,Ht-NPCs,GRN - SORT1,GRN,Ht-NPCs|Ht-NPCs|GRN - SORT1|GRN,0,3.891334238850596e-8,NA,0,3.891334238850596e-8,TRUE
Fibro-reg NPCs,Hom/Reg-like NPCs,MPZL1 - MPZL1,MPZ,Fibro-reg NPCs|Hom/Reg-like NPCs|MPZL1 - MPZL1|MPZ,0,3.732062078714194e-8,NA,0,3.732062078714194e-8,TRUE
Hom/Reg-like NPCs,Fibro-reg NPCs,MPZL1 - MPZL1,MPZ,Hom/Reg-like NPCs|Fibro-reg NPCs|MPZL1 - MPZL1|MPZ,0,3.732062078714194e-8,NA,0,3.732062078714194e-8,TRUE
Hom/Reg-like NPCs,Ht-NPCs,PDGFC - PDGFRA,PDGF,Hom/Reg-like NPCs|Ht-NPCs|PDGFC - PDGFRA|PDGF,0,3.631130000897148e-8,NA,0,3.631130000897148e-8,TRUE
Eff-NPCs,Ht-NPCs,PDGFA - PDGFRA,PDGF,Eff-NPCs|Ht-NPCs|PDGFA - PDGFRA|PDGF,0,2.5054167432460084e-8,NA,0,2.5054167432460084e-8,TRUE
Hom/Reg-like NPCs,Hom/Reg-like NPCs,MPZL1 - MPZL1,MPZ,Hom/Reg-like NPCs|Hom/Reg-like NPCs|MPZL1 - MPZL1|MPZ,0,9.066674100056834e-9,NA,0,9.066674100056834e-9,TRUE
Fibro-reg NPCs,Eff-NPCs,TGFB2 - (TGFBR1+TGFBR2),TGFb,Fibro-reg NPCs|Eff-NPCs|TGFB2 - (TGFBR1+TGFBR2)|TGFb,4.592122475418957e-8,5.383863490104107e-8,0,0,7.9174101468515e-9,TRUE
Fibro-reg NPCs,Ht-NPCs,TGFB2 - (TGFBR1+TGFBR2),TGFb,Fibro-reg NPCs|Ht-NPCs|TGFB2 - (TGFBR1+TGFBR2)|TGFb,2.427128566908826e-9,0,0,NA,-2.427128566908826e-9,FALSE
Ht-NPCs,Ht-NPCs,PCDHB4 - PCDHB4,PCDH,Ht-NPCs|Ht-NPCs|PCDHB4 - PCDHB4|PCDH,2.8650333520348757e-9,0,0,NA,-2.8650333520348757e-9,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,NTN4 - UNC5B,Netrin,Fibro-reg NPCs|Fibro-reg NPCs|NTN4 - UNC5B|Netrin,7.012130861829048e-9,0,0,NA,-7.012130861829048e-9,FALSE
Ht-NPCs,Eff-NPCs,PDGFC - PDGFRA,PDGF,Ht-NPCs|Eff-NPCs|PDGFC - PDGFRA|PDGF,1.0043867496056767e-8,0,0,NA,-1.0043867496056767e-8,FALSE
Fibro-reg NPCs,Ht-NPCs,SPP1 - CD44,SPP1,Fibro-reg NPCs|Ht-NPCs|SPP1 - CD44|SPP1,1.813524404786811e-8,0,0,NA,-1.813524404786811e-8,FALSE
Eff-NPCs,Fibro-reg NPCs,COL1A1 - (ITGA1+ITGB1),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL1A1 - (ITGA1+ITGB1)|COLLAGEN,1.981813576124998e-8,0,0,NA,-1.981813576124998e-8,FALSE
Ht-NPCs,Hom/Reg-like NPCs,PDGFC - PDGFRA,PDGF,Ht-NPCs|Hom/Reg-like NPCs|PDGFC - PDGFRA|PDGF,3.2986580282009536e-8,0,0,NA,-3.2986580282009536e-8,FALSE
Ht-NPCs,Ht-NPCs,COL9A3 - SDC4,COLLAGEN,Ht-NPCs|Ht-NPCs|COL9A3 - SDC4|COLLAGEN,3.4499693606830824e-8,0,0,NA,-3.4499693606830824e-8,FALSE
Ht-NPCs,Fibro-reg NPCs,COL9A3 - (ITGA1+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A3 - (ITGA1+ITGB1)|COLLAGEN,3.6187682628424865e-8,0,0,NA,-3.6187682628424865e-8,FALSE
Ht-NPCs,Fibro-reg NPCs,COL9A2 - (ITGA1+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A2 - (ITGA1+ITGB1)|COLLAGEN,4.570041593424295e-8,0,0,NA,-4.570041593424295e-8,FALSE
Eff-NPCs,Eff-NPCs,ANGPTL4 - CDH11,ANGPTL,Eff-NPCs|Eff-NPCs|ANGPTL4 - CDH11|ANGPTL,4.600811657995332e-8,0,0,NA,-4.600811657995332e-8,FALSE
Hom-NPCs,Hom/Reg-like NPCs,PDGFC - PDGFRA,PDGF,Hom-NPCs|Hom/Reg-like NPCs|PDGFC - PDGFRA|PDGF,4.711282295042692e-8,0,0,NA,-4.711282295042692e-8,FALSE
Ht-NPCs,Fibro-reg NPCs,COL6A3 - (ITGA1+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL6A3 - (ITGA1+ITGB1)|COLLAGEN,4.9373728010323103e-8,0,0,NA,-4.9373728010323103e-8,FALSE
Eff-NPCs,Ht-NPCs,ANGPTL4 - SDC4,ANGPTL,Eff-NPCs|Ht-NPCs|ANGPTL4 - SDC4|ANGPTL,6.068390110872866e-8,0,0,NA,-6.068390110872866e-8,FALSE
Eff-NPCs,Fibro-reg NPCs,COL1A1 - (ITGAV+ITGB8),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL1A1 - (ITGAV+ITGB8)|COLLAGEN,6.310360269331082e-8,0,0,NA,-6.310360269331082e-8,FALSE
Fibro-reg NPCs,Eff-NPCs,PDGFA - PDGFRA,PDGF,Fibro-reg NPCs|Eff-NPCs|PDGFA - PDGFRA|PDGF,6.687541381344827e-8,0,0,NA,-6.687541381344827e-8,FALSE
Fibro-reg NPCs,Hom-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Fibro-reg NPCs|Hom-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,6.958408799361279e-8,0,0,NA,-6.958408799361279e-8,FALSE
Ht-NPCs,Fibro-reg NPCs,COL6A1 - (ITGA1+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL6A1 - (ITGA1+ITGB1)|COLLAGEN,7.301923034210537e-8,0,0,NA,-7.301923034210537e-8,FALSE
Fibro-reg NPCs,ECM/Adh-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Fibro-reg NPCs|ECM/Adh-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,7.485149060037247e-8,0,0,NA,-7.485149060037247e-8,FALSE
Eff-NPCs,Ht-NPCs,PROS1 - AXL,PROS,Eff-NPCs|Ht-NPCs|PROS1 - AXL|PROS,7.486947453143824e-8,0,0,NA,-7.486947453143824e-8,FALSE
Ht-NPCs,Ht-NPCs,FGF1 - FGFR1,FGF,Ht-NPCs|Ht-NPCs|FGF1 - FGFR1|FGF,8.292881039990274e-8,0,0,NA,-8.292881039990274e-8,FALSE
Ht-NPCs,Fibro-reg NPCs,COL9A3 - (ITGAV+ITGB8),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A3 - (ITGAV+ITGB8)|COLLAGEN,1.1520713450983436e-7,0,0,NA,-1.1520713450983436e-7,FALSE
Eff-NPCs,Fibro-NPCs,ANGPTL4 - CDH11,ANGPTL,Eff-NPCs|Fibro-NPCs|ANGPTL4 - CDH11|ANGPTL,1.2894453667166955e-7,0,0,NA,-1.2894453667166955e-7,FALSE
Eff-NPCs,Ht-NPCs,THBS2 - CD47,THBS,Eff-NPCs|Ht-NPCs|THBS2 - CD47|THBS,1.403852966475807e-7,0,0,NA,-1.403852966475807e-7,FALSE
Eff-NPCs,Ht-NPCs,THBS2 - SDC4,THBS,Eff-NPCs|Ht-NPCs|THBS2 - SDC4|THBS,1.4529930933462168e-7,0,0,NA,-1.4529930933462168e-7,FALSE
Ht-NPCs,Fibro-reg NPCs,COL9A2 - (ITGAV+ITGB8),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A2 - (ITGAV+ITGB8)|COLLAGEN,1.45485102353768e-7,0,0,NA,-1.45485102353768e-7,FALSE
Eff-NPCs,Fibro-reg NPCs,COL6A1 - (ITGA1+ITGB1),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL6A1 - (ITGA1+ITGB1)|COLLAGEN,1.474716018650976e-7,0,0,NA,-1.474716018650976e-7,FALSE
Ht-NPCs,Fibro-reg NPCs,IGF2 - IGF2R,IGF,Ht-NPCs|Fibro-reg NPCs|IGF2 - IGF2R|IGF,1.490687376555553e-7,0,0,NA,-1.490687376555553e-7,FALSE
Fibro-reg NPCs,ECM/Adh-NPCs,SPP1 - CD44,SPP1,Fibro-reg NPCs|ECM/Adh-NPCs|SPP1 - CD44|SPP1,1.5230692511611944e-7,0,0,NA,-1.5230692511611944e-7,FALSE
Ht-NPCs,Fibro-reg NPCs,COL6A3 - (ITGAV+ITGB8),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL6A3 - (ITGAV+ITGB8)|COLLAGEN,1.57176089585029e-7,0,0,NA,-1.57176089585029e-7,FALSE
Fibro-reg NPCs,Ht-NPCs,PROS1 - AXL,PROS,Fibro-reg NPCs|Ht-NPCs|PROS1 - AXL|PROS,1.6374166430489788e-7,0,0,NA,-1.6374166430489788e-7,FALSE
Eff-NPCs,Fibro-reg NPCs,IGF2 - IGF2R,IGF,Eff-NPCs|Fibro-reg NPCs|IGF2 - IGF2R|IGF,1.646418875462849e-7,0,0,NA,-1.646418875462849e-7,FALSE
Hom-NPCs,Ht-NPCs,SPP1 - CD44,SPP1,Hom-NPCs|Ht-NPCs|SPP1 - CD44|SPP1,1.6499107878232534e-7,0,0,NA,-1.6499107878232534e-7,FALSE
Fibro-NPCs,Ht-NPCs,IGFBP3 - TMEM219,IGFBP,Fibro-NPCs|Ht-NPCs|IGFBP3 - TMEM219|IGFBP,1.6689217727611095e-7,0,0,NA,-1.6689217727611095e-7,FALSE
Hom-NPCs,Fibro-reg NPCs,PDGFC - PDGFRA,PDGF,Hom-NPCs|Fibro-reg NPCs|PDGFC - PDGFRA|PDGF,1.749747585797735e-7,0,0,NA,-1.749747585797735e-7,FALSE
Fibro-reg NPCs,Eff-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Fibro-reg NPCs|Eff-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,1.7988546416005623e-7,0,0,NA,-1.7988546416005623e-7,FALSE
Fibro-reg NPCs,Fibro-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Fibro-reg NPCs|Fibro-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,1.9757681900939736e-7,0,0,NA,-1.9757681900939736e-7,FALSE
Fibro-reg NPCs,Eff-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Fibro-reg NPCs|Eff-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,2.015835491876512e-7,0,0,NA,-2.015835491876512e-7,FALSE
Fibro-reg NPCs,Ht-NPCs,LAMC1 - CD44,LAMININ,Fibro-reg NPCs|Ht-NPCs|LAMC1 - CD44|LAMININ,2.094311916143245e-7,0,0,NA,-2.094311916143245e-7,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,NTN4 - NTRK2,Netrin,Fibro-reg NPCs|Hom/Reg-like NPCs|NTN4 - NTRK2|Netrin,2.1615164232043014e-7,0,0,NA,-2.1615164232043014e-7,FALSE
Fibro-reg NPCs,Fibro-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Fibro-reg NPCs|Fibro-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,2.2105229779569656e-7,0,0,NA,-2.2105229779569656e-7,FALSE
Eff-NPCs,Ht-NPCs,ANGPTL4 - SDC2,ANGPTL,Eff-NPCs|Ht-NPCs|ANGPTL4 - SDC2|ANGPTL,2.2976472810069926e-7,0,0,NA,-2.2976472810069926e-7,FALSE
Ht-NPCs,Fibro-reg NPCs,COL6A1 - (ITGAV+ITGB8),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL6A1 - (ITGAV+ITGB8)|COLLAGEN,2.324221575673091e-7,0,0,NA,-2.324221575673091e-7,FALSE
Fibro-reg NPCs,Eff-NPCs,PDGFC - PDGFRA,PDGF,Fibro-reg NPCs|Eff-NPCs|PDGFC - PDGFRA|PDGF,2.443451128576537e-7,0,0,NA,-2.443451128576537e-7,FALSE
Hom/Reg-like NPCs,Eff-NPCs,ANGPTL4 - CDH11,ANGPTL,Hom/Reg-like NPCs|Eff-NPCs|ANGPTL4 - CDH11|ANGPTL,2.488236775376781e-7,0,0,NA,-2.488236775376781e-7,FALSE
Eff-NPCs,Eff-NPCs,PROS1 - AXL,PROS,Eff-NPCs|Eff-NPCs|PROS1 - AXL|PROS,2.550659054689218e-7,0,0,NA,-2.550659054689218e-7,FALSE
Eff-NPCs,Eff-NPCs,CD46 - JAG1,CD46,Eff-NPCs|Eff-NPCs|CD46 - JAG1|CD46,2.638353652694779e-7,0,0,NA,-2.638353652694779e-7,FALSE
Fibro-reg NPCs,Eff-NPCs,TGFB2 - (ACVR1+TGFBR1),TGFb,Fibro-reg NPCs|Eff-NPCs|TGFB2 - (ACVR1+TGFBR1)|TGFb,2.748122785961307e-7,0,0,NA,-2.748122785961307e-7,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,PDGFC - PDGFRA,PDGF,Fibro-reg NPCs|Hom/Reg-like NPCs|PDGFC - PDGFRA|PDGF,8.024993383298316e-7,4.947379607774253e-7,0,0,-3.077613775524063e-7,FALSE
Fibro-reg NPCs,Ht-NPCs,IGFBP3 - TMEM219,IGFBP,Fibro-reg NPCs|Ht-NPCs|IGFBP3 - TMEM219|IGFBP,3.08729566637005e-7,0,0,NA,-3.08729566637005e-7,FALSE
Eff-NPCs,Ht-NPCs,SPP1 - CD44,SPP1,Eff-NPCs|Ht-NPCs|SPP1 - CD44|SPP1,3.111969471781097e-7,0,0,NA,-3.111969471781097e-7,FALSE
Ht-NPCs,Fibro-reg NPCs,COL1A2 - (ITGA1+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL1A2 - (ITGA1+ITGB1)|COLLAGEN,3.123676519337859e-7,0,0,NA,-3.123676519337859e-7,FALSE
Hom/Reg-like NPCs,Ht-NPCs,ANGPTL4 - SDC4,ANGPTL,Hom/Reg-like NPCs|Ht-NPCs|ANGPTL4 - SDC4|ANGPTL,3.281901965912437e-7,0,0,NA,-3.281901965912437e-7,FALSE
Eff-NPCs,Fibro-reg NPCs,ANGPTL4 - SDC4,ANGPTL,Eff-NPCs|Fibro-reg NPCs|ANGPTL4 - SDC4|ANGPTL,3.5696990688795134e-7,0,0,NA,-3.5696990688795134e-7,FALSE
Fibro-reg NPCs,Ht-NPCs,COL6A2 - CD44,COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL6A2 - CD44|COLLAGEN,3.652710123617611e-7,0,0,NA,-3.652710123617611e-7,FALSE
Eff-NPCs,Fibro-reg NPCs,ANGPTL4 - (ITGA5+ITGB1),ANGPTL,Eff-NPCs|Fibro-reg NPCs|ANGPTL4 - (ITGA5+ITGB1)|ANGPTL,4.267877602184052e-7,0,0,NA,-4.267877602184052e-7,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,SPP1 - (ITGA5+ITGB1),SPP1,Fibro-reg NPCs|Fibro-reg NPCs|SPP1 - (ITGA5+ITGB1)|SPP1,4.395047145928388e-7,0,0,NA,-4.395047145928388e-7,FALSE
Hom-NPCs,Ht-NPCs,FGF1 - FGFR1,FGF,Hom-NPCs|Ht-NPCs|FGF1 - FGFR1|FGF,4.646677640575387e-7,0,0,NA,-4.646677640575387e-7,FALSE
Eff-NPCs,Fibro-reg NPCs,COL6A1 - (ITGAV+ITGB8),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL6A1 - (ITGAV+ITGB8)|COLLAGEN,4.695400054480658e-7,0,0,NA,-4.695400054480658e-7,FALSE
Hom/Reg-like NPCs,Ht-NPCs,PROS1 - AXL,PROS,Hom/Reg-like NPCs|Ht-NPCs|PROS1 - AXL|PROS,4.800322071794898e-7,0,0,NA,-4.800322071794898e-7,FALSE
Fibro-NPCs,Ht-NPCs,THBS2 - SDC4,THBS,Fibro-NPCs|Ht-NPCs|THBS2 - SDC4|THBS,4.918758191115561e-7,0,0,NA,-4.918758191115561e-7,FALSE
Ht-NPCs,Fibro-reg NPCs,COL6A1 - (ITGA11+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL6A1 - (ITGA11+ITGB1)|COLLAGEN,5.431668434469027e-7,0,0,NA,-5.431668434469027e-7,FALSE
Fibro-reg NPCs,Eff-NPCs,PROS1 - AXL,PROS,Fibro-reg NPCs|Eff-NPCs|PROS1 - AXL|PROS,5.579070890515813e-7,0,0,NA,-5.579070890515813e-7,FALSE
Eff-NPCs,Fibro-reg NPCs,ANGPTL4 - CDH11,ANGPTL,Eff-NPCs|Fibro-reg NPCs|ANGPTL4 - CDH11|ANGPTL,5.783380204611933e-7,0,0,NA,-5.783380204611933e-7,FALSE
Eff-NPCs,Eff-NPCs,JAG1 - NOTCH2,NOTCH,Eff-NPCs|Eff-NPCs|JAG1 - NOTCH2|NOTCH,6.181954649337331e-7,0,0,NA,-6.181954649337331e-7,FALSE
Hom/Reg-like NPCs,Eff-NPCs,PDGFC - PDGFRA,PDGF,Hom/Reg-like NPCs|Eff-NPCs|PDGFC - PDGFRA|PDGF,6.192981453720017e-7,0,0,NA,-6.192981453720017e-7,FALSE
Hom-NPCs,Hom-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Hom-NPCs|Hom-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,6.331072238513156e-7,0,0,NA,-6.331072238513156e-7,FALSE
Eff-NPCs,Fibro-reg NPCs,COL6A3 - (ITGA1+ITGB1),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL6A3 - (ITGA1+ITGB1)|COLLAGEN,6.343563262215047e-7,0,0,NA,-6.343563262215047e-7,FALSE
Ht-NPCs,Eff-NPCs,FGF1 - FGFR1,FGF,Ht-NPCs|Eff-NPCs|FGF1 - FGFR1|FGF,6.615125565402989e-7,0,0,NA,-6.615125565402989e-7,FALSE
Hom-NPCs,ECM/Adh-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Hom-NPCs|ECM/Adh-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,6.810321197987319e-7,0,0,NA,-6.810321197987319e-7,FALSE
Hom/Reg-like NPCs,Fibro-NPCs,ANGPTL4 - CDH11,ANGPTL,Hom/Reg-like NPCs|Fibro-NPCs|ANGPTL4 - CDH11|ANGPTL,6.973646090230168e-7,0,0,NA,-6.973646090230168e-7,FALSE
Fibro-reg NPCs,Hom-NPCs,SPP1 - CD44,SPP1,Fibro-reg NPCs|Hom-NPCs|SPP1 - CD44|SPP1,7.179123766437896e-7,0,0,NA,-7.179123766437896e-7,FALSE
Ht-NPCs,Hom/Reg-like NPCs,FGF1 - FGFR2,FGF,Ht-NPCs|Hom/Reg-like NPCs|FGF1 - FGFR2|FGF,9.91614450188178e-7,2.709489796053937e-7,0,0,-7.206654705827843e-7,FALSE
Fibro-reg NPCs,Ht-NPCs,COMP - CD47,THBS,Fibro-reg NPCs|Ht-NPCs|COMP - CD47|THBS,7.299582540890555e-7,0,0,NA,-7.299582540890555e-7,FALSE
Hom/Reg-like NPCs,Ht-NPCs,FGF1 - FGFR1,FGF,Hom/Reg-like NPCs|Ht-NPCs|FGF1 - FGFR1|FGF,7.3006989052452e-7,0,0,NA,-7.3006989052452e-7,FALSE
Fibro-reg NPCs,Ht-NPCs,COMP - SDC4,THBS,Fibro-reg NPCs|Ht-NPCs|COMP - SDC4|THBS,7.554749119632496e-7,0,0,NA,-7.554749119632496e-7,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,LAMC1 - (ITGA1+ITGB1),LAMININ,Fibro-reg NPCs|Fibro-reg NPCs|LAMC1 - (ITGA1+ITGB1)|LAMININ,7.567462180889644e-7,0,0,NA,-7.567462180889644e-7,FALSE
Hom/Reg-like NPCs,Hom/Reg-like NPCs,NEGR1 - NEGR1,NEGR,Hom/Reg-like NPCs|Hom/Reg-like NPCs|NEGR1 - NEGR1|NEGR,7.617471518448045e-7,0,0,NA,-7.617471518448045e-7,FALSE
Ht-NPCs,Eff-NPCs,COL9A3 - CD44,COLLAGEN,Ht-NPCs|Eff-NPCs|COL9A3 - CD44|COLLAGEN,7.735325319468324e-7,0,0,NA,-7.735325319468324e-7,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Fibro-reg NPCs|Fibro-reg NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,7.751406912945332e-7,0,0,NA,-7.751406912945332e-7,FALSE
Hom-NPCs,Eff-NPCs,CD46 - JAG1,CD46,Hom-NPCs|Eff-NPCs|CD46 - JAG1|CD46,8.253771518510749e-7,0,0,NA,-8.253771518510749e-7,FALSE
Ht-NPCs,Eff-NPCs,IBSP - (ITGAV+ITGB5),BSP,Ht-NPCs|Eff-NPCs|IBSP - (ITGAV+ITGB5)|BSP,3.0843113074445016e-6,2.217753335796073e-6,0,0,-8.665579716484287e-7,FALSE
Ht-NPCs,Fibro-reg NPCs,COL9A3 - CD44,COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL9A3 - CD44|COLLAGEN,8.802877008228293e-7,0,0,NA,-8.802877008228293e-7,FALSE
Ht-NPCs,Fibro-NPCs,COL9A3 - CD44,COLLAGEN,Ht-NPCs|Fibro-NPCs|COL9A3 - CD44|COLLAGEN,9.01535810011155e-7,0,0,NA,-9.01535810011155e-7,FALSE
Fibro-reg NPCs,Eff-NPCs,CD46 - JAG1,CD46,Fibro-reg NPCs|Eff-NPCs|CD46 - JAG1|CD46,9.587663851260935e-7,0,0,NA,-9.587663851260935e-7,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Fibro-reg NPCs|Fibro-reg NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,9.761290848122283e-7,0,0,NA,-9.761290848122283e-7,FALSE
